Employee_ID,Expense_Amount,Currency,Category,Description,Date,Approved/Rejected,Vendor,Department,Location,Exact_Duplicate,Near_Duplicate,Anomaly,Suspicious,Fraud_Score
24,660.64,GBP,Accommodation,Pull itself every.,2025-07-22,Approved,Vendor_4,Sales,IN,False,False,False,False,0
8,608.95,AUD,Supplies,Become stand type firm message window turn.,2025-09-08,Rejected,Vendor_7,IT,USA,False,False,False,False,0
44,613.15,GBP,Supplies,Stuff response meeting field.,2025-07-13,Approved,Vendor_10,Sales,UK,False,False,False,False,0
5,539.89,EUR,Meals,Modern back than chance.,2025-10-03,Approved,Vendor_6,HR,USA,False,False,False,False,0
47,116.49,AUD,Accommodation,Occur seek head continue.,2025-04-26,Approved,Vendor_3,HR,IN,False,False,False,False,0
30,652.76,GBP,Travel,Relationship candidate base action source each anyone.,2025-05-21,Rejected,Vendor_5,Finance,EU,False,False,False,False,0
34,428.39,GBP,Entertainment,Popular also more bag.,2025-05-30,Approved,Vendor_10,HR,AU,False,False,False,False,0
6,46.45,EUR,Accommodation,Church magazine car.,2025-05-24,Rejected,Vendor_1,Sales,USA,False,False,False,False,0
50,270.36,AUD,Entertainment,Today perhaps four trade computer.,2025-05-07,Approved,Vendor_3,IT,UK,False,False,False,False,0
9,699.99,INR,Entertainment,Do security wife enter.,2025-06-10,Approved,Vendor_3,IT,AU,False,False,False,False,0
4,576.79,INR,Supplies,Cultural peace sign figure military hand ready.,2025-02-26,Approved,Vendor_8,IT,AU,False,False,False,False,0
18,156.02,USD,Supplies,Born thousand small rather leave choice drive.,2025-03-13,Rejected,Vendor_5,Sales,USA,False,False,False,False,0
9,86.9,USD,Travel,Cause they control since compare.,2025-08-10,Rejected,Vendor_6,HR,EU,False,False,False,False,0
39,386.42,EUR,Entertainment,Thank whole result else.,2025-09-29,Approved,Vendor_2,Sales,EU,False,False,False,False,0
17,738.98,INR,Travel,Young develop order state old these.,2025-01-01,Approved,Vendor_1,Finance,EU,False,False,False,False,0
1,232.8,USD,Travel,Along service major available eight test.,2025-03-15,Approved,Vendor_2,Sales,USA,False,False,True,False,1
9,847.98,GBP,Supplies,Sister work century entire call market marriage.,2025-08-17,Approved,Vendor_3,HR,EU,False,False,False,False,0
19,526.9,INR,Entertainment,Nothing account eat finish red.,2025-07-25,Approved,Vendor_6,IT,IN,False,False,False,False,0
18,329.2,INR,Meals,Water brother reflect past be president very.,2025-06-24,Approved,Vendor_1,Sales,IN,False,False,False,False,0
33,271.25,INR,Travel,Seat surface provide maybe account.,2025-09-23,Approved,Vendor_10,Finance,IN,False,False,False,False,0
44,434.86,USD,Supplies,Believe onto population church must.,2025-09-13,Approved,Vendor_10,IT,UK,False,False,False,False,0
44,913.59,USD,Accommodation,Although despite operation sing.,2025-08-18,Rejected,Vendor_8,HR,USA,False,False,False,False,0
16,31.23,INR,Entertainment,Buy often market himself hair.,2025-07-30,Approved,Vendor_8,IT,AU,False,False,False,False,0
44,751.23,USD,Travel,Strong south available put.,2025-05-20,Rejected,Vendor_5,Sales,USA,False,False,False,False,0
7,836.9,EUR,Meals,Affect arm yet first.,2025-05-08,Approved,Vendor_1,HR,IN,False,False,False,False,0
3,751.5,AUD,Supplies,Up owner wife bill film medical debate.,2025-04-08,Approved,Vendor_5,Finance,UK,False,False,False,False,0
50,143.93,USD,Meals,Put stuff how artist actually ability across.,2025-01-12,Approved,Vendor_9,Finance,AU,False,False,True,False,1
24,903.33,AUD,Supplies,With away to possible research door exactly.,2025-06-01,Approved,Vendor_9,Finance,UK,False,False,False,False,0
35,895.7,EUR,Accommodation,Spring foreign choose.,2025-10-01,Rejected,Vendor_4,IT,EU,False,False,False,False,0
12,891.14,USD,Meals,Research town ahead among hundred.,2025-04-27,Rejected,Vendor_10,Sales,USA,False,False,False,False,0
3,53.56,INR,Travel,Occur century teach law.,2025-01-23,Approved,Vendor_3,Sales,EU,False,False,False,False,0
32,921.44,GBP,Meals,Language though sort we.,2025-02-11,Rejected,Vendor_1,IT,AU,False,False,False,False,0
44,533.29,GBP,Entertainment,Against interesting in general election bed.,2025-03-16,Approved,Vendor_5,IT,USA,False,False,False,False,0
9,244.81,USD,Supplies,Say bank resource special but red itself great.,2025-05-22,Rejected,Vendor_5,IT,AU,False,False,False,False,0
47,80.56,AUD,Entertainment,Actually pull far above.,2025-07-10,Rejected,Vendor_9,Finance,USA,False,False,False,False,0
18,818.83,GBP,Supplies,Training old least purpose boy try.,2025-03-29,Approved,Vendor_8,Finance,UK,False,False,False,False,0
20,969.83,EUR,Supplies,Memory take trial business stay career.,2025-03-11,Approved,Vendor_2,IT,USA,False,False,False,False,0
3,395.09,AUD,Meals,Heart per television arrive property be.,2025-07-06,Approved,Vendor_7,Finance,UK,False,False,False,False,0
39,364.48,INR,Meals,Hit experience still my front station.,2025-06-18,Rejected,Vendor_2,Finance,IN,False,False,False,False,0
26,937.57,EUR,Meals,Organization while line condition mention plan what.,2025-06-23,Approved,Vendor_3,IT,IN,False,False,False,False,0
36,990.3,GBP,Supplies,Word everyone ago first forward.,2025-07-18,Approved,Vendor_2,Sales,EU,False,False,False,False,0
11,368.54,EUR,Entertainment,Center without town improve send significant thus.,2025-09-13,Approved,Vendor_9,Finance,IN,False,False,False,False,0
48,313.26,AUD,Travel,Factor west religious reflect save agency.,2025-07-17,Approved,Vendor_5,Sales,IN,False,False,False,False,0
42,214.28,GBP,Entertainment,Leave radio surface avoid.,2025-05-05,Approved,Vendor_2,IT,USA,False,False,False,False,0
39,973.5,INR,Accommodation,Clear mention partner.,2025-08-13,Approved,Vendor_9,Sales,IN,False,False,False,False,0
15,239.07,EUR,Travel,Billion of kid she project report investment.,2025-09-04,Approved,Vendor_1,Finance,AU,False,False,False,False,0
35,301.1,USD,Travel,Name maybe common front do will kind big.,2025-07-28,Approved,Vendor_1,IT,IN,False,False,False,False,0
42,514.12,INR,Entertainment,Matter tree morning other read.,2025-02-13,Approved,Vendor_9,Finance,EU,False,False,False,False,0
19,55.34,GBP,Accommodation,About deep his myself.,2025-07-17,Approved,Vendor_8,HR,USA,False,False,False,False,0
27,572.2,USD,Travel,Contain debate short sense past.,2025-06-26,Approved,Vendor_8,Finance,USA,False,False,False,False,0
14,957.83,EUR,Entertainment,Person high or season meet general nearly.,2025-07-17,Approved,Vendor_7,HR,IN,False,False,False,False,0
32,330.91,GBP,Accommodation,Order child suffer must produce account.,2025-06-10,Approved,Vendor_7,HR,EU,False,False,False,False,0
1,820.35,AUD,Entertainment,Once power beyond part apply require buy.,2025-02-17,Approved,Vendor_10,HR,EU,False,False,True,False,1
21,688.96,AUD,Supplies,Training man hope perform person drop.,2025-06-01,Approved,Vendor_7,Sales,EU,False,False,False,False,0
19,616.07,INR,Meals,Fall education business everything term view last.,2025-07-16,Approved,Vendor_2,Sales,USA,False,False,False,False,0
49,804.84,INR,Entertainment,Day government let two including.,2025-01-29,Rejected,Vendor_2,IT,UK,False,False,False,False,0
46,75.79,USD,Accommodation,Compare PM daughter husband every his her.,2025-06-16,Approved,Vendor_3,Sales,UK,False,False,True,False,1
17,722.99,GBP,Meals,Physical cause hundred news.,2025-08-03,Rejected,Vendor_9,Finance,EU,False,False,False,False,0
2,780.39,AUD,Travel,Accept president way TV impact reveal.,2025-07-04,Approved,Vendor_7,Sales,AU,False,False,False,False,0
47,784.06,AUD,Supplies,Color bit word.,2025-06-15,Approved,Vendor_5,IT,UK,False,False,False,False,0
27,629.46,INR,Travel,Enter TV reveal social weight question method himself.,2025-02-03,Approved,Vendor_6,HR,UK,False,False,False,False,0
7,986.03,GBP,Meals,Bill themselves scene section get.,2025-08-28,Approved,Vendor_2,IT,UK,False,False,False,False,0
21,787.21,AUD,Entertainment,Computer couple minute manage condition international.,2025-05-08,Approved,Vendor_3,HR,USA,False,False,False,False,0
32,37.96,GBP,Meals,Window control or indicate international decade control common.,2025-01-19,Approved,Vendor_3,Finance,EU,False,False,False,False,0
19,478.51,USD,Accommodation,Write coach image recognize dream bit fall.,2025-05-05,Approved,Vendor_7,Finance,UK,False,False,False,False,0
20,589.73,AUD,Meals,Discuss skill large open.,2025-08-23,Approved,Vendor_10,IT,AU,False,False,False,False,0
38,175.97,INR,Accommodation,Figure maybe image maintain instead he.,2025-04-04,Approved,Vendor_9,IT,USA,False,False,False,False,0
6,537.54,GBP,Meals,Manager similar just very Democrat only vote me.,2025-05-25,Approved,Vendor_7,IT,AU,False,False,False,False,0
13,720.6,GBP,Travel,Any player in everyone record until special.,2025-07-28,Approved,Vendor_2,HR,EU,False,False,False,False,0
22,305.57,INR,Supplies,While shoulder their him.,2025-09-14,Approved,Vendor_10,IT,EU,False,False,False,False,0
28,712.96,INR,Accommodation,We argue occur real.,2025-08-10,Approved,Vendor_10,Finance,USA,False,False,False,False,0
12,736.66,GBP,Accommodation,I week learn less main.,2025-06-06,Approved,Vendor_8,HR,UK,False,False,False,False,0
8,880.19,INR,Supplies,Government us go low may.,2025-03-26,Approved,Vendor_5,Finance,IN,False,False,False,False,0
3,98.01,GBP,Entertainment,Speech business nature high ground there why.,2025-03-18,Rejected,Vendor_8,IT,IN,False,False,False,False,0
11,428.06,EUR,Meals,Where help son often which within.,2025-05-07,Approved,Vendor_10,Finance,AU,False,False,False,False,0
23,747.24,AUD,Meals,Successful important expect.,2025-05-18,Approved,Vendor_7,IT,IN,False,False,False,False,0
38,741.26,GBP,Entertainment,Agree artist air yard language career important international.,2025-07-09,Approved,Vendor_10,IT,AU,False,False,False,False,0
41,971.97,INR,Entertainment,Two effort every statement possible be challenge.,2025-01-04,Rejected,Vendor_5,Sales,UK,False,False,False,False,0
32,371.51,EUR,Meals,Environmental purpose page that red soldier life.,2025-03-09,Rejected,Vendor_3,Finance,USA,False,False,False,False,0
25,733.56,AUD,Accommodation,Subject involve since third likely off.,2025-08-29,Approved,Vendor_2,IT,EU,False,False,False,False,0
39,663.19,EUR,Entertainment,Happen game behavior listen.,2025-02-07,Approved,Vendor_3,IT,IN,False,False,False,False,0
50,555.18,USD,Supplies,Late have collection natural spring where.,2025-01-14,Approved,Vendor_7,IT,IN,False,False,True,False,1
6,511.14,GBP,Travel,Structure over identify system unit.,2025-05-15,Approved,Vendor_10,HR,USA,False,False,False,False,0
30,949.52,USD,Accommodation,Cover score specific significant.,2025-06-06,Approved,Vendor_9,Finance,USA,False,False,False,False,0
15,717.2,AUD,Meals,Religious two national soon.,2025-03-28,Approved,Vendor_7,Finance,UK,False,False,False,False,0
9,745.42,GBP,Meals,Personal argue over really admit reflect sister arm.,2025-07-02,Approved,Vendor_10,Finance,IN,False,False,False,False,0
31,307.17,AUD,Entertainment,Strong city this option.,2025-02-06,Rejected,Vendor_4,Sales,UK,False,False,False,False,0
24,883.41,USD,Entertainment,Last start be century actually.,2025-09-21,Rejected,Vendor_8,HR,AU,False,False,False,False,0
48,17.66,EUR,Supplies,Between international leg his you.,2025-04-25,Approved,Vendor_4,HR,IN,False,False,True,False,1
2,622.9,USD,Meals,Speak bad character from federal game.,2025-03-13,Approved,Vendor_5,HR,AU,False,False,False,False,0
13,565.23,USD,Entertainment,Soldier measure somebody yeah after consider onto bar.,2025-01-24,Approved,Vendor_8,IT,USA,False,False,False,False,0
22,824.92,GBP,Entertainment,Production information have popular cut customer health.,2025-04-14,Approved,Vendor_2,Finance,IN,False,False,False,False,0
29,739.07,INR,Entertainment,Group expect too cell government responsibility way.,2025-04-23,Approved,Vendor_8,Sales,UK,False,False,False,False,0
2,27.61,INR,Meals,Goal officer us example contain her by.,2025-05-31,Rejected,Vendor_1,IT,AU,False,False,True,False,1
45,206.33,EUR,Meals,Evidence evening exactly owner issue open.,2025-03-23,Approved,Vendor_3,Finance,IN,False,False,False,False,0
13,847.89,GBP,Supplies,Method something international article later finish check heavy.,2025-09-04,Approved,Vendor_4,Sales,EU,False,False,False,False,0
24,531.28,AUD,Travel,Truth ready institution food first benefit.,2025-02-24,Rejected,Vendor_3,Sales,USA,False,False,False,False,0
2,38.05,EUR,Entertainment,Nothing value pressure instead marriage discover.,2025-03-29,Approved,Vendor_10,HR,AU,False,False,True,False,1
33,596.13,INR,Travel,Player development local structure whom.,2025-09-23,Approved,Vendor_9,Finance,EU,True,True,False,False,2
35,957.62,INR,Accommodation,She discover natural right.,2025-03-17,Approved,Vendor_4,IT,UK,True,True,False,False,2
46,615.08,INR,Accommodation,Clearly young walk road.,2025-08-01,Approved,Vendor_3,HR,USA,True,True,False,False,2
33,596.13,INR,Travel,Player development local structure whom. slight change,2025-09-23,Approved,Vendor_10,Sales,AU,True,False,False,False,1
1,4998.1,USD,Travel,Luxury flight for testing,2025-10-01,Approved,Vendor_6,Finance,EU,False,False,True,True,2
